Date,Level,Script,Message
2026-05-04T01:12:39.953Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/rodrigopoulis/ — viewed (SSI: localizar as pessoas certas)
2026-05-04T01:12:33.946Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/victor-bensadon-55a5a8133/ — viewed (SSI: localizar as pessoas certas)
2026-05-04T01:12:28.942Z,info,recruiter-prospector,recruiter-prospector — 18 cards found
2026-05-04T01:12:19.236Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=IT%20Manager%20remote%20brazil
2026-05-04T01:12:14.977Z,info,,Step 2b/5 — Browsing people search (SSI: Localizar as pessoas certas)…
2026-05-04T01:12:14.945Z,success,recruiter-prospector,■ recruiter-prospector DONE | 0 sent / 17 checked
2026-05-04T01:12:14.943Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/sammy-nama-801b34227/ — no connect button (viewed)
2026-05-04T01:12:10.941Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/shagufa-anam-08b849235/ — no connect button (viewed)
2026-05-04T01:12:06.945Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/alan-fernandes-29b45517/en/ — no connect button (viewed)
2026-05-04T01:12:03.943Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jessicalobrigatti/ — no connect button (viewed)
2026-05-04T01:11:58.940Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/milaorrico/ — no connect button (viewed)
2026-05-04T01:11:52.951Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/troy-sutter-7b114915/ — no connect button (viewed)
2026-05-04T01:11:47.950Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jriek/ — no connect button (viewed)
2026-05-04T01:11:44.945Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/shlott/ — no connect button (viewed)
2026-05-04T01:11:40.938Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/nelsonsthoughts/ — no connect button (viewed)
2026-05-04T01:11:35.940Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/graju/ — no connect button (viewed)
2026-05-04T01:11:31.950Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/georgiawellman/ — no connect button (viewed)
2026-05-04T01:11:27.944Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/ana-laurentino/ — no connect button (viewed)
2026-05-04T01:11:21.949Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/ankit-mishra-42036825b/ — no connect button (viewed)
2026-05-04T01:11:17.950Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/andreapolito/ — no connect button (viewed)
2026-05-04T01:11:12.945Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/lucassieverding/ — no connect button (viewed)
2026-05-04T01:11:06.942Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/rafael-sanches-24a2b034/en/ — no connect button (viewed)
2026-05-04T01:11:02.938Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/filipe-pimentel-43210a85/ — no connect button (viewed)
2026-05-04T01:10:57.938Z,info,recruiter-prospector,recruiter-prospector — 17 cards found
2026-05-04T01:10:51.677Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=Tech%20Recruiter%20Information%20Technology&network=%5B%22S%22%2C%22O%22%5D&geoUrn=%5B%22103644278%22%2C%22101165590%22%5D
2026-05-04T01:10:46.959Z,info,,Step 2/5 — Prospecting Tech Recruiters (cap: 15)…
2026-05-04T01:10:46.940Z,success,,■ ssi-monitor done | total:51 brand:51 people:14 insights:14 rel:7
2026-05-04T01:10:38.438Z,info,,▶ ssi-monitor started | https://www.linkedin.com/sales/ssi
2026-05-04T01:10:34.936Z,info,,Step 1/5 — Capturing SSI scores…
2026-05-04T01:10:34.936Z,warn,,[Manual] Full sequence triggered. Cap today: 15.
2026-05-04T01:10:29.475Z,success,,Extension installed. Daily alarms registered.
